population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1992,73626.19227586211,87648.90595815364,61277.45053647227
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1992,0.0015185457156721058,0.001813877505912545,0.0012632818873051302
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1992,1.338645155186304,1.5936011314920129,1.1141247394062186
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1993,76436.4009977832,92230.90892528645,65030.65166777274
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1993,0.0015541213913796907,0.0018891694534343532,0.0013153584700953751
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1993,1.36980465495314,1.6528555338454585,1.165404024866827
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1994,79106.38769975897,96626.31891698144,67021.62627331231
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1994,0.0015729363332294313,0.0019189695127995396,0.00133557069430232
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,1.3982860224769629,1.7079686618711352,1.1846755482924545
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1995,81021.76084956272,97777.99192328757,68620.88906922651
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1995,0.0016244401246569573,0.001962890559952567,0.0013820890506263254
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1995,1.4134346304524927,1.705749152219576,1.1970998897811191
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1996,82218.13779545756,96965.17953777015,70024.61671222773
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1996,0.0016432789633853543,0.0019411144403626475,0.0014055031596127874
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1996,1.4158416765115218,1.6697938683741647,1.205862518676442
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1997,82134.17351567188,96927.95163347309,69672.26797616783
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1997,0.001638905376348341,0.0019363354847450327,0.001395617445558176
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1997,1.3963438819202176,1.6478494450867511,1.184481939292477
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1998,83059.48579669048,97746.17742803699,71066.81067236184
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1998,0.0016471788782386843,0.0019360289130861896,0.0014094456016563242
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1998,1.394279627831607,1.6408180544233022,1.1929643602415372
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1999,83760.03153216095,97321.7222261072,72105.48035701715
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1999,0.0016508821716339052,0.0019148093952131916,0.0014172863432474012
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1999,1.3885218048880124,1.6133390941754537,1.1953198905996094
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2000,84349.38166612317,96710.20501138146,73229.65794153736
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2000,0.0016621804896878515,0.0019084745193224519,0.0014438157049150321
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,1.380892245922322,1.5832525332596517,1.1988501258169404
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2001,83218.07944470335,93956.29503628923,72819.69305196925
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2001,0.001637228956894674,0.0018559326441712157,0.0014313240012240075
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2001,1.3452978896690508,1.518891162555994,1.1771982728135097
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2002,82382.64328384912,93361.83234944327,71939.57998106047
