population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,396,San Marino,3,Both,228,55+ years,697,Falls,3,Rate,1981,25.004026388334452,34.922178506201035,16.61691648049443
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,1,Number,1980,1455.2377535197293,1641.9906549781276,1269.6091672959344
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.014554713775794158,0.016371342878818466,0.012681825140674476
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,3,Rate,1980,49.98207652150975,56.396353356158336,43.60641578925018
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,1980,897.6642617441026,994.9057810452199,786.7951740427172
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.023971766432752086,0.02652543124955321,0.021171526724986935
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,3,Rate,1980,83.51894993742309,92.56632981926155,73.20365703788306
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,1,Number,1980,47640.80075986672,52069.11553973453,42548.077024738406
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.01408156523742799,0.01539566979594942,0.01257867373811335
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,3,Rate,1980,54.16473867793194,59.19946750300288,48.37461664235726
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,1,Number,1980,806.6006337131648,895.2880492781547,718.3509674786029
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.016353949661382226,0.018096657052432498,0.014610446845901246
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,3,Rate,1980,63.05605318505514,69.98919724541521,56.15713020500112
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,1980,4566.493497496913,5056.4991177570155,4070.8723952339924
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.007685689291195871,0.008494431785113565,0.006850577044536433
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,1980,31.307654544259954,34.66710894669326,27.90970067374678
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,1,Number,1980,75.71170663126715,106.453090283678,53.48037700123892
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.011390354308523159,0.01557636912409007,0.008032623223941528
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,3,Rate,1980,55.44797009785317,77.96162614086157,39.16670851482269
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,1,Number,1983,12796.39624116798,14535.529963877196,11109.055519591351
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,2,Percent,1983,0.026534312661749836,0.03009420846339035,0.023029832634630272
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,3,Rate,1983,98.4722999699841,111.85548179734712,85.48768160125043
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,1,Number,1983,48364.81950712749,52816.02850580543,42394.75622555384
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,2,Percent,1983,0.014049770693382504,0.01534704496657605,0.012312083895175798
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,3,Rate,1983,53.20862836800799,58.10563259158596,46.64065433812604
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,1,Number,1981,7004.945157309176,7936.1085700551375,6051.164100870002
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.01473485857406521,0.01668203533236628,0.012761203861514699
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,3,Rate,1981,52.69507103142034,59.69979713199651,45.52020250799685
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,1,Number,1981,54.01458570025073,60.86696553991967,48.45129542339833
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.015167504097204918,0.01699432705229112,0.013545754272591458
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,3,Rate,1981,63.62099840540834,71.69206367789099,57.06828533274644
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,1,Number,1982,842.3866648527696,929.6694852143675,750.2306923324334
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.017052967674313003,0.01887166523741061,0.015099779981654392
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,3,Rate,1982,65.2944048045383,72.05980131775114,58.151284399195156
